filepath,class_label,width,height,filesize_bytes,format,phash,group_id,duplicate_type,split
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_170.jpg,aphids,3024,4032,822536,JPEG,95d7e0ab99e027a8,109,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_171.jpg,aphids,3024,4032,835118,JPEG,94d7f8abdce022a8,110,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_172.jpg,aphids,3024,4032,816249,JPEG,94d7a8abd8e02ee1,111,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_173.jpg,aphids,3024,4032,789813,JPEG,d0d7acadd8e022f8,112,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_174.jpg,aphids,3024,4032,827870,JPEG,d0d3ac85cae522f9,113,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_175.jpg,aphids,3024,4032,803352,JPEG,d0dba485cae427f8,114,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_176.jpg,aphids,3024,4032,781443,JPEG,d0df8485cae427f8,114,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_177.jpg,aphids,3024,4032,847162,JPEG,d0dfa8afc8e02eb0,115,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_178.jpg,aphids,3024,4032,806258,JPEG,bdffb0a990e20f80,116,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_179.jpg,aphids,3024,4032,814752,JPEG,acffa0e992e20f88,117,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_180.jpg,aphids,3024,4032,799100,JPEG,adffc0e982e20f88,117,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_181.jpg,aphids,3024,4032,823270,JPEG,a9ff80fd86c20f88,118,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_182.jpg,aphids,3024,4032,758108,JPEG,acff80fd86c00f8c,118,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_183.jpg,aphids,3024,4032,820770,JPEG,adffe0ed82420f88,119,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_184.jpg,aphids,3024,4032,807198,JPEG,b9f7e0f990430fc0,120,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_185.jpg,aphids,3024,4032,801613,JPEG,fdf7f0c988430dc0,121,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_186.jpg,aphids,3024,4032,881892,JPEG,fdf3f0818e430ccc,122,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_187.jpg,aphids,3024,4032,894140,JPEG,bdf3f0a086e302ec,123,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_188.jpg,aphids,3024,4032,890693,JPEG,9cd3f0a8dce10aec,124,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_189.jpg,aphids,3024,4032,920061,JPEG,d4d750bf9dd00ca8,125,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_190.jpg,aphids,3024,4032,916342,JPEG,d4d750bd9dd00da8,125,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_191.jpg,aphids,3024,4032,923937,JPEG,d0d750bf91d04fa8,126,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_192.jpg,aphids,3024,4032,960855,JPEG,90de01fd9fd0472c,127,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_193.jpg,aphids,3024,4032,958841,JPEG,d8db44959bd207ac,128,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_194.jpg,aphids,3024,4032,966351,JPEG,9adb44959bd207ac,128,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_195.jpg,aphids,3024,4032,1026610,JPEG,8adb45948bda87b4,129,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_196.jpg,aphids,3024,4032,905227,JPEG,8ac9d4e0c9f520fe,130,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_197.jpg,aphids,3024,4032,903105,JPEG,8ac9d4c0c9f524fe,130,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_198.jpg,aphids,3024,4032,840632,JPEG,8acbc4c4d9f424fc,131,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_199.jpg,aphids,3024,4032,807097,JPEG,8acbd4c5d9b424f8,131,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_200.jpg,aphids,3024,4032,881783,JPEG,8acbd4c5d8b524f8,132,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_201.jpg,aphids,3024,4032,844240,JPEG,cacbd4c5f82524f8,132,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_202.jpg,aphids,3024,4032,774044,JPEG,e8f7a08b1c483fe8,133,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_203.jpg,aphids,3024,4032,765020,JPEG,e8ff808b1c483fe8,133,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_204.jpg,aphids,3024,4032,802826,JPEG,e8f7a0a31c483f71,134,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_205.jpg,aphids,3024,4032,779278,JPEG,e8f7e0a38c482f74,135,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_206.jpg,aphids,3024,4032,795087,JPEG,e9ffc0a30c403f71,136,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_207.jpg,aphids,3024,4032,789158,JPEG,f9f683a708423e71,137,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_208.jpg,aphids,3024,4032,765115,JPEG,e9f682e708433e71,137,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_209.jpg,aphids,3024,4032,887957,JPEG,c9f682ef08433e74,138,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_210.jpg,aphids,3024,4032,884878,JPEG,dbf487ec08433c65,139,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_211.jpg,aphids,3024,4032,938255,JPEG,b5dcc4e3f8c003bc,140,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_212.jpg,aphids,3024,4032,913439,JPEG,b7dcc4e1fcc003b4,140,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_213.jpg,aphids,3024,4032,899123,JPEG,97ddc6e1fc00a1a6,141,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_214.jpg,aphids,3024,4032,894300,JPEG,93ccd2f0dce0b586,142,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_215.jpg,aphids,3024,4032,902594,JPEG,87c9d4f2dcc0b196,143,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_216.jpg,aphids,3024,4032,936093,JPEG,97ddd0e0dca0b196,144,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_217.jpg,aphids,3024,4032,901917,JPEG,bedcc6e1dc40a1ac,145,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_218.jpg,aphids,3024,4032,922053,JPEG,bcd8c7c3d84382bc,146,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_219.jpg,aphids,3024,4032,892910,JPEG,bdd8c7c3cc4302bc,146,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_220.jpg,aphids,3024,4032,906673,JPEG,bdd8e7c3cc4502b8,147,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_221.jpg,aphids,3024,4032,910162,JPEG,bdd8e7c2cc4702b8,147,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_222.jpg,aphids,3024,4032,945468,JPEG,bbd1eec7080c23f2,148,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_223.jpg,aphids,3024,4032,882927,JPEG,bad1cec7083c23f2,148,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_224.jpg,aphids,3024,4032,862464,JPEG,bad1cec7083e23f0,149,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_225.jpg,aphids,3024,4032,2889365,JPEG,b1cacce83d1e3172,150,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_226.jpg,aphids,3024,4032,632422,JPEG,a3b84e97244bbab1,151,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_228.jpg,aphids,3024,4032,587099,JPEG,a3b84eb7244abe31,151,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_229.jpg,aphids,3024,4032,645131,JPEG,a3bc4e93244abe35,152,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_230.jpg,aphids,3024,4032,620698,JPEG,a3bc4e93254abab1,151,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_231.jpg,aphids,3024,4032,637551,JPEG,a3b84f97254abe11,153,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_232.jpg,aphids,3024,4032,620757,JPEG,a3bc4f93254aba15,152,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_233.jpg,aphids,3024,4032,632080,JPEG,a3b84eb7644bbe01,154,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_234.jpg,aphids,3024,4032,600622,JPEG,a3b84eb7685bbc01,154,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_235.jpg,aphids,3024,4032,548254,JPEG,a7b84ea768dbbc00,155,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_236.jpg,aphids,3024,4032,549499,JPEG,a7b85ca768dbbc00,155,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_237.jpg,aphids,3024,4032,539710,JPEG,a7b85ca768d3bc40,155,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_238.jpg,aphids,3024,4032,555153,JPEG,a3b84ef728dbb440,156,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_239.jpg,aphids,3024,4032,590791,JPEG,a3b84eb728cbb660,156,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_240.jpg,aphids,3024,4032,601932,JPEG,a3bc4e932cc9b760,157,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_241.jpg,aphids,3024,4032,635522,JPEG,a3bc4f97204fbf00,158,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_242.jpg,aphids,3024,4032,686812,JPEG,a2895e902e5ff1a3,159,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_243.jpg,aphids,3024,4032,678671,JPEG,a6895e802e5ff1a3,159,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_244.jpg,aphids,3024,4032,688121,JPEG,a6885f902e5ff0a3,159,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_245.jpg,aphids,3024,4032,772956,JPEG,a3b8588e34f2a74d,160,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_247.jpg,aphids,3024,4032,749816,JPEG,a39c5a8f30f1b645,161,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_248.jpg,aphids,3024,4032,727308,JPEG,a3985b8f30f1e64c,162,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_249.jpg,aphids,3024,4032,753538,JPEG,a7985b8f30f1c64c,162,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_250.jpg,aphids,3024,4032,836445,JPEG,aab9588e25e2cf49,163,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_251.jpg,aphids,3024,4032,780702,JPEG,c2b35d872c68876d,164,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_252.jpg,aphids,3024,4032,814633,JPEG,e2b15d832c7c872d,165,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_253.jpg,aphids,3024,4032,829600,JPEG,e2b15d832c7cc26d,165,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_254.jpg,aphids,3024,4032,810403,JPEG,eab75d90ac6cc065,166,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_255.jpg,aphids,3024,4032,810931,JPEG,e2b75d90ac7cc065,166,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_256.jpg,aphids,3024,4032,778087,JPEG,e2b35c902e6ee06d,167,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_257.jpg,aphids,3024,4032,620502,JPEG,a7b05cbd425df007,168,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_258.jpg,aphids,3024,4032,635067,JPEG,a7b05cbc465df007,168,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_259.jpg,aphids,3024,4032,675185,JPEG,a7b05cbd435df003,168,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_260.jpg,aphids,3024,4032,613979,JPEG,a7b85cb5625fb003,169,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_261.jpg,aphids,3024,4032,646884,JPEG,a7b85cb7405fb803,169,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_262.jpg,aphids,3024,4032,634637,JPEG,a7b85ca6405dbb23,170,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_263.jpg,aphids,3024,4032,617912,JPEG,a7b81dae4055fb22,171,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_264.jpg,aphids,3024,4032,1295994,JPEG,8c36e6ad4ea1f710,172,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_265.jpg,aphids,3024,4032,1286651,JPEG,8836e6ad5aa1f714,172,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_266.jpg,aphids,3024,4032,1309834,JPEG,8c36e6ad6ea1f510,172,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_267.jpg,aphids,3024,4032,1253668,JPEG,8c37e3ad4da0f710,173,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_268.jpg,aphids,3024,4032,1327631,JPEG,8c36e2ad7ca0f516,174,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_269.jpg,aphids,3024,4032,1288847,JPEG,8c36e7ad7c20e516,174,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_270.jpg,aphids,3024,4032,1311918,JPEG,8c36e3a57d20e556,175,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_271.jpg,aphids,4284,5712,796090,JPEG,f7c01ca5f30ae4c3,176,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_272.jpg,aphids,4284,5712,770717,JPEG,f7c00cb5f308d4ea,177,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_273.jpg,aphids,4284,5712,810337,JPEG,f7c218a5f208f5c3,178,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_274.jpg,aphids,4284,5712,804653,JPEG,f7c218e5f208d4e3,178,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_275.jpg,aphids,4284,5712,830619,JPEG,f7c008b5f20b54eb,179,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_276.jpg,aphids,4284,5712,835113,JPEG,f7e00eb5710954ea,180,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_277.jpg,aphids,4284,5712,879704,JPEG,f3e00eb7710a16e5,181,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_278.jpg,aphids,4284,5712,809156,JPEG,f3c00ea7711aa6e5,182,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_279.jpg,aphids,4284,5712,816062,JPEG,f9c00eb7b108b6e5,183,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_280.jpg,aphids,4284,5712,805942,JPEG,fbc10ea73118b6e1,184,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_281.jpg,aphids,3024,4032,608147,JPEG,f7c11ca6a118bee1,185,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_282.jpg,aphids,3024,4032,584199,JPEG,fdcc0ea73118a6e1,186,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_283.jpg,aphids,3024,4032,618617,JPEG,fdc00ee72118b6e3,187,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_284.jpg,aphids,3024,4032,625805,JPEG,fdc00ee72118b6e6,187,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_285.jpg,aphids,3024,4032,579953,JPEG,f3c11ce7a118ecc3,188,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_286.jpg,aphids,3024,4032,631666,JPEG,f7c11ceca313bcc0,189,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_287.jpg,aphids,3024,4032,608864,JPEG,f3c11ceea310bce1,190,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_288.jpg,aphids,3024,4032,580574,JPEG,f3c11ceea318ecc1,188,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_289.jpg,aphids,3024,4032,618963,JPEG,f3c11c2ef1182ee5,191,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_290.jpg,aphids,3024,4032,624002,JPEG,f7c11c2cf3122ce5,192,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_291.jpg,aphids,3024,4032,640243,JPEG,f7c1182cf3122ee5,192,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_292.jpg,aphids,3024,4032,635446,JPEG,f7c11c25f30a0ee5,193,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_293.jpg,aphids,3024,4032,661635,JPEG,f7c31825f30a0cf5,193,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_294.jpg,aphids,3024,4032,688225,JPEG,f7e00825f32a1df4,194,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_295.jpg,aphids,3024,4032,681339,JPEG,f7e00825f1aa07f6,195,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_296.jpg,aphids,3024,4032,672463,JPEG,f7e00e24f1aa05f6,195,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_297.jpg,aphids,3024,4032,703859,JPEG,f7e00824f3ab15d6,196,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_298.jpg,aphids,3024,4032,727157,JPEG,f3e00c2671ab17d6,197,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_299.jpg,aphids,3024,4032,712512,JPEG,f7e0082e73a90ed6,198,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_300.jpg,aphids,3024,4032,734305,JPEG,f7e0092e72a90cde,198,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_301.jpg,aphids,3024,4032,736861,JPEG,ffe4192b72a00c5e,199,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_302.jpg,aphids,3024,4032,718417,JPEG,fbf40c2372a50657,200,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_303.jpg,aphids,4284,5712,823335,JPEG,f3c11cac63133cce,201,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_304.jpg,aphids,4284,5712,854236,JPEG,f1c11ea4731938ee,202,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_305.jpg,aphids,3024,4032,648393,JPEG,e3c11c2cf3132cee,203,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_306.jpg,aphids,4284,5712,946519,JPEG,f3c50a7ca71119bc,204,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_307.jpg,aphids,4284,5712,856257,JPEG,f9c50e7ea51118e6,205,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_308.jpg,aphids,4284,5712,921169,JPEG,f3c11a5ca753193c,206,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_309.jpg,aphids,4284,5712,924976,JPEG,f9c40e77a5181cb6,207,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_310.jpg,aphids,4284,5712,975149,JPEG,f2e3491ca4bbf411,208,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_311.jpg,aphids,4284,5712,968993,JPEG,f9d14c4ea7b97018,209,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_312.jpg,aphids,4284,5712,973360,JPEG,f9d14c0ea7b97218,209,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_313.jpg,aphids,4284,5712,951909,JPEG,fbf14c0ea3b97208,210,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_314.jpg,aphids,4284,5712,967458,JPEG,fbf14c0ea6b97208,210,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_315.jpg,aphids,4284,5712,950574,JPEG,fbf54c0e20b9720b,211,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_316.jpg,aphids,4284,5712,966452,JPEG,fbe75c0c20b9f20a,212,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_317.jpg,aphids,4284,5712,945216,JPEG,fbe55c0e21b17609,213,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_318.jpg,aphids,4284,5712,949142,JPEG,fbf55c0e20b1720b,211,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_319.jpg,aphids,3024,4032,793626,JPEG,f2e7550c2e89f618,214,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_320.jpg,aphids,3024,4032,774934,JPEG,f9f1444ea7a9701a,209,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_321.jpg,aphids,3024,4032,772100,JPEG,f9f14c4e27a9f012,215,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_322.jpg,aphids,3024,4032,771244,JPEG,f9f0464723b8f41a,216,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_323.jpg,aphids,3024,4032,773593,JPEG,f9d04e4723a9f41a,216,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_324.jpg,aphids,3024,4032,756289,JPEG,f9d0464723b8f51a,216,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_325.jpg,aphids,3024,4032,739593,JPEG,f9d24e4723b8d50a,217,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_326.jpg,aphids,3024,4032,735938,JPEG,f9c34e4623b9d50a,217,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_327.jpg,aphids,3024,4032,726176,JPEG,f9e14c4e23b9d50a,218,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_328.jpg,aphids,3024,4032,726942,JPEG,fbe1485c23b9570a,219,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_329.jpg,aphids,4284,5712,913607,JPEG,f6e5595c23b6540a,220,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_330.jpg,aphids,4284,5712,939362,JPEG,fae54d5e21b5d208,221,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_331.jpg,aphids,3024,4032,678871,JPEG,fbe54c2ca3f208a5,222,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_332.jpg,aphids,3024,4032,663790,JPEG,fbf14c26b1d10aa5,223,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_333.jpg,aphids,3024,4032,720542,JPEG,f3e34c0ca3f3700d,224,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_334.jpg,aphids,3024,4032,744589,JPEG,f3e35c0ca3f3112c,225,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_335.jpg,aphids,3024,4032,714262,JPEG,f1c24c4ca3f354ae,226,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_336.jpg,aphids,3024,4032,725718,JPEG,f1c24c4ca3fb542e,226,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\aphids\aphids_337.jpg,aphids,3024,4032,744626,JPEG,f3c35c0ca3f3550c,225,near,train
